n,run_idx,phase_bits,phase1_shots,phase2_shots,fidelity,elapsed_s,support_size,support_hit,support_indices
4,100,4,16384,8192,0.999994197102158,3.9751155999983894,2,1,0000 1111
4,101,4,16384,8192,0.9999996833785196,3.9375887000060175,2,1,0000 1111
4,102,4,16384,8192,0.9999968969528823,3.9682901999913156,2,1,0000 1111
4,103,4,16384,8192,0.9999987550485876,3.916057099995669,2,1,0000 1111
4,104,4,16384,8192,0.9999994994232724,3.94130610000866,2,1,0000 1111
4,105,4,16384,8192,0.9999969728382531,3.962944899991271,2,1,0000 1111
4,106,4,16384,8192,0.999998201187662,3.9867703999916557,2,1,0000 1111
4,107,4,16384,8192,0.9999999682479239,4.04478179999569,2,1,0000 1111
4,108,4,16384,8192,0.9999996537878337,3.989184900012333,2,1,0000 1111
4,109,4,16384,8192,0.99999929720003,3.996369300002698,2,1,0000 1111
4,110,4,16384,8192,0.9999994425938183,3.9510942999913823,2,1,0000 1111
4,111,4,16384,8192,0.9999986196472291,3.955176300005405,2,1,0000 1111
4,112,4,16384,8192,0.9999977585663343,4.00480609999795,2,1,0000 1111
4,113,4,16384,8192,0.9999965889699567,3.999255999995512,2,1,0000 1111
4,114,4,16384,8192,0.9999988140980135,4.005126100004418,2,1,0000 1111
4,115,4,16384,8192,0.9999997093165971,3.9149163000111002,2,1,0000 1111
4,116,4,16384,8192,0.9999940228888184,3.927819799995632,2,1,0000 1111
4,117,4,16384,8192,0.9999972685466156,3.92992840000079,2,1,0000 1111
4,118,4,16384,8192,0.9999999949363707,3.953402500002994,2,1,0000 1111
4,119,4,16384,8192,0.9999956889429411,3.96942520000448,2,1,0000 1111
4,120,4,16384,8192,0.9999957239163733,3.9487863999966066,2,1,0000 1111
4,121,4,16384,8192,0.9999994722333877,4.033986099995673,2,1,0000 1111
4,122,4,16384,8192,0.9999990925590356,3.956750800003647,2,1,0000 1111
4,123,4,16384,8192,0.9999952872294243,3.9205245000048308,2,1,0000 1111
4,124,4,16384,8192,0.9999976277833884,3.997930700003053,2,1,0000 1111
4,125,4,16384,8192,0.9999997606680769,3.95571039999777,2,1,0000 1111
4,126,4,16384,8192,0.9999992529883869,3.906140699997195,2,1,0000 1111
4,127,4,16384,8192,0.9999999167084663,3.957370699994499,2,1,0000 1111
5,0,5,16384,8192,0.752301185771455,18.868237200003932,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,1,5,16384,8192,0.7420462394070254,19.132517399993958,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,2,5,16384,8192,0.7376824723614513,18.248575000005076,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,3,5,16384,8192,0.7283330308342633,18.35349120000319,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,4,5,16384,8192,0.7325248696587231,18.692155499986256,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,5,5,16384,8192,0.7313602117912515,18.68840340001043,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,6,5,16384,8192,0.7354657327964735,18.575210700000753,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,7,5,16384,8192,0.7400173924438103,18.415342800013605,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,8,5,16384,8192,0.737698735965787,18.22565679998661,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,9,5,16384,8192,0.7337129198058694,18.234996600003797,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,10,5,16384,8192,0.7395457172752072,18.221129000012297,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,11,5,16384,8192,0.7391411447474083,18.04956630000379,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,12,5,16384,8192,0.724097651488147,17.92675739999686,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,13,5,16384,8192,0.7367001990658079,18.938906399998814,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,14,5,16384,8192,0.7318903800030623,18.882229599999846,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,15,5,16384,8192,0.7329176100940656,18.364647700000205,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,16,5,16384,8192,0.7335900362223643,18.54625450000458,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,17,5,16384,8192,0.7430086452028759,18.63002550000965,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,18,5,16384,8192,0.7366197348680921,18.795268300003954,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,19,5,16384,8192,0.7307779550825527,18.346315999995568,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,20,5,16384,8192,0.739931218366645,18.352116399997612,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,21,5,16384,8192,0.7304386797334386,18.955273599989596,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,22,5,16384,8192,0.7391499023586636,21.34837310000148,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,23,5,16384,8192,0.7362863613717332,21.906248999992386,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,24,5,16384,8192,0.7365563263830139,18.48089710000204,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,25,5,16384,8192,0.7393098505271929,18.624431699994602,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,26,5,16384,8192,0.7396531156021007,18.609047899997677,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,27,5,16384,8192,0.7380895614130014,18.56165490001149,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,28,5,16384,8192,0.7318998477812317,18.841911299998173,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,29,5,16384,8192,0.7380867397653765,19.10786200000439,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,30,5,16384,8192,0.7302576075024773,18.39057010000397,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,31,5,16384,8192,0.7353980047134862,18.346074200002477,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,32,5,16384,8192,0.7362459449001366,18.41181890000007,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,33,5,16384,8192,0.7340275682837106,18.752953500006697,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,34,5,16384,8192,0.7421752593484336,18.580065799993463,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,35,5,16384,8192,0.7394149580266223,18.510136099997908,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,36,5,16384,8192,0.7372862546910899,18.48316839999461,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,37,5,16384,8192,0.7270076852281026,18.763851799987606,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,38,5,16384,8192,0.7374616271500994,18.567385600006673,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,39,5,16384,8192,0.7277588874382516,18.607410199998412,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,40,5,16384,8192,0.7344546441870401,18.482494800002314,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,41,5,16384,8192,0.7364943556552154,18.570355300005758,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,42,5,16384,8192,0.7379323305318044,18.9813368999894,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,43,5,16384,8192,0.7358339661642381,18.412140100001125,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,44,5,16384,8192,0.7439701647397926,18.605400100001134,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,45,5,16384,8192,0.7497981472013563,18.702892899993458,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,46,5,16384,8192,0.7383118772657351,18.535042399991653,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,47,5,16384,8192,0.7373154282280665,18.62975200000801,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,48,5,16384,8192,0.745104589939367,18.40262759999314,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,49,5,16384,8192,0.7413007335784819,18.66578280000249,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,50,5,16384,8192,0.7435798513072726,18.932315300000482,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,51,5,16384,8192,0.735670140293625,18.534490400008508,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,52,5,16384,8192,0.7351801892655995,18.544049200005247,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,53,5,16384,8192,0.7347026061945494,18.774422999995295,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,54,5,16384,8192,0.7365475264984591,18.968243600000278,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,55,5,16384,8192,0.7355059532043193,18.646415199997136,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,56,5,16384,8192,0.7371449095304375,18.577255800002604,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,57,5,16384,8192,0.7322629675748618,18.234009000007063,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,58,5,16384,8192,0.7320257938880808,18.8432829999947,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,59,5,16384,8192,0.7297114639813912,18.481140599993523,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,60,5,16384,8192,0.7371153788469854,18.466706299994257,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,61,5,16384,8192,0.7318898914694846,18.535497699995176,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,62,5,16384,8192,0.743123892682729,18.608063200008473,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,63,5,16384,8192,0.7387993444827696,18.856917500001146,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,64,5,16384,8192,0.7319194567479724,18.51639000000432,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,65,5,16384,8192,0.7256780769013105,18.370530800006236,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,66,5,16384,8192,0.7329611501809359,18.536021599997184,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,67,5,16384,8192,0.7335127761466352,18.737244600008125,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,68,5,16384,8192,0.7364833551688239,18.430007400005707,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,69,5,16384,8192,0.7379223613113456,18.44273019999673,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,70,5,16384,8192,0.7362379383550227,18.588067499993485,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,71,5,16384,8192,0.7336216749458516,18.893499700003304,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,72,5,16384,8192,0.7362120028209709,18.446244699996896,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,73,5,16384,8192,0.7351107669674455,18.612580600005458,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,74,5,16384,8192,0.7333356542679628,18.511943000004976,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,75,5,16384,8192,0.7353421662225477,18.742833500000415,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,76,5,16384,8192,0.7372218458216798,18.842284900005325,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,77,5,16384,8192,0.7257219874129007,18.632540999999037,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,78,5,16384,8192,0.7358584780966979,18.413883599991095,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,79,5,16384,8192,0.7290457402334276,19.093072399991797,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,80,5,16384,8192,0.7404136886405817,19.083371899992926,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,81,5,16384,8192,0.7482419280413284,18.910657500004163,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,82,5,16384,8192,0.7358351895541588,19.13118330000725,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,83,5,16384,8192,0.7345224572077996,19.367232899996452,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,84,5,16384,8192,0.7403558629261161,19.064868000001297,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,85,5,16384,8192,0.7402750011862623,19.115850800008047,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,86,5,16384,8192,0.7337109490832489,19.120372199991834,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,87,5,16384,8192,0.7352750935802096,19.058842300000833,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,88,5,16384,8192,0.7414469490517336,19.180257200001506,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,89,5,16384,8192,0.7321268117073276,18.986235700009274,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,90,5,16384,8192,0.7371775400553252,19.0947276000079,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,91,5,16384,8192,0.7371030335992368,19.256639700004598,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,92,5,16384,8192,0.737604951163262,19.109025500001735,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,93,5,16384,8192,0.7304502981102394,19.241578400004073,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,94,5,16384,8192,0.7351781594849904,18.871549200004665,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,95,5,16384,8192,0.7336900880046227,18.951017500003218,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,96,5,16384,8192,0.7272340094480072,18.52616889998899,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,97,5,16384,8192,0.7394633820337706,18.410155000005034,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,98,5,16384,8192,0.7278201337209687,18.859611699997913,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,99,5,16384,8192,0.7340681460070645,18.75948029999563,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,100,5,16384,8192,0.7356343293806961,18.423451099995873,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,101,5,16384,8192,0.7227841095763011,18.501011200001813,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,102,5,16384,8192,0.7375539020058784,18.4539536999946,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,103,5,16384,8192,0.7411653951544005,18.921696000004886,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,104,5,16384,8192,0.7400090513016989,18.57056370000646,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,105,5,16384,8192,0.7363748045551811,18.432603199995356,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,106,5,16384,8192,0.7363471463318523,18.673937499988824,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,107,5,16384,8192,0.731777391484747,18.852834299992537,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,108,5,16384,8192,0.7446975540913349,18.519313700002385,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,109,5,16384,8192,0.7358446605844035,18.375865100009833,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,110,5,16384,8192,0.7447323063097848,18.782413599998108,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,111,5,16384,8192,0.7360962953242045,18.87650999998732,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,112,5,16384,8192,0.7363892064843237,18.769579700005124,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,113,5,16384,8192,0.7312202753775335,18.65755249999347,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,114,5,16384,8192,0.7411338527323756,18.49875780000002,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,115,5,16384,8192,0.7323061730575587,18.70937490000506,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,116,5,16384,8192,0.7411374013560557,19.326724500002456,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,117,5,16384,8192,0.734195879144135,18.868820900010178,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,118,5,16384,8192,0.7330662733998768,18.948972500002128,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,119,5,16384,8192,0.7320425818795435,19.330547699995805,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,120,5,16384,8192,0.7280975032231654,19.011282499996014,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,121,5,16384,8192,0.7358759586024488,18.68133890000172,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,122,5,16384,8192,0.7364636864280595,18.803311900002882,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,123,5,16384,8192,0.7381384152713425,18.664222999999765,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,124,5,16384,8192,0.7266970542891047,18.415114599993103,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,125,5,16384,8192,0.7397172071584178,18.501971400008188,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,126,5,16384,8192,0.7426461465101127,18.683792600000743,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
5,127,5,16384,8192,0.7390543639685122,18.88574250000238,12,0,00000 00001 00010 00100 01000 01111 10000 10111 11011 11101 11110 11111
